Body1 X: ,Body1 Y: , ,Body2 X: ,Body2 Y: , ,Explosion X: ,Explosion Y: 
55.9119,23.9409, ,8.02937,7.9702,,-15,1.5, ,
56.4856,24.0667, ,7.83812,7.90481,,-15,1.5, ,
57.0594,24.1897, ,7.64687,7.83658,,-15,1.5, ,
57.6331,24.3099, ,7.45562,7.76552,,-15,1.5, ,
58.2069,24.4273, ,7.26437,7.69162,,-15,1.5, ,
58.7469,24.5351, ,7.08437,7.61949,,-15,1.5, ,
59.3206,24.647, ,6.89312,7.5401,,-15,1.5, ,
59.8944,24.756, ,6.70187,7.45787,,-15,1.5, ,
60.4681,24.8622, ,6.51062,7.37282,,-15,1.5, ,
61.0419,24.9656, ,6.31937,7.28493,,-15,1.5, ,
61.6156,25.0661, ,6.12812,7.19421,,-15,1.5, ,
62.1894,25.1638, ,5.93687,7.10065,,-15,1.5, ,
62.7631,25.2587, ,5.74562,7.00427,,-15,1.5, ,
63.3031,25.3454, ,5.56562,6.91097,,-15,1.5, ,
63.8769,25.4347, ,5.37437,6.80908,,-15,1.5, ,
64.4169,25.5163, ,5.19437,6.71061,,-15,1.5, ,
64.9906,25.6001, ,5.00312,6.60323,,-15,1.5, ,
65.5306,25.6765, ,4.82312,6.49957,,-15,1.5, ,
66.0706,25.7503, ,4.64312,6.39341,,-15,1.5, ,
66.6106,25.8217, ,4.46312,6.28475,,-15,1.5, ,
67.1844,25.8947, ,4.27187,6.16654,,-15,1.5, ,
67.7244,25.9609, ,4.09187,6.05269,,-15,1.5, ,
68.2644,26.0245, ,3.91187,5.93634,,-15,1.5, ,
68.8044,26.0856, ,3.73187,5.81748,,-15,1.5, ,
69.3782,26.1479, ,3.54062,5.68844,,-15,1.5, ,
69.9182,26.2038, ,3.36062,5.56441,,-15,1.5, ,
70.4582,26.2573, ,3.18062,5.43786,,-15,1.5, ,
70.9982,26.3082, ,3.00062,5.30881,,-15,1.5, ,
71.5382,26.3567, ,2.82062,5.17725,,-15,1.5, ,
72.0782,26.4026, ,2.64062,5.04318,,-15,1.5, ,
72.6182,26.446, ,2.46062,4.9066,,-15,1.5, ,
73.1582,26.4869, ,2.28062,4.76751,,-15,1.5, ,
73.6982,26.5253, ,2.10062,4.62591,,-15,1.5, ,
74.2382,26.5612, ,1.92062,4.48181,,-15,1.5, ,
74.7782,26.5946, ,1.74062,4.33519,,-15,1.5, ,
75.3857,26.6292, ,1.53812,4.16725,,-15,1.5, ,
75.9594,26.6589, ,1.34687,4.00573,,-15,1.5, ,
76.5332,26.6858, ,1.15562,3.84137,,-15,1.5, ,
77.1069,26.7098, ,0.964371,3.67418,,-15,1.5, ,
77.6807,26.7311, ,0.773121,3.50416,,-15,1.5, ,
78.2544,26.7495, ,0.581871,3.3313,,-15,1.5, ,
78.8282,26.765, ,0.390621,3.15562,,-15,1.5, ,
79.4019,26.7778, ,0.199371,2.9771,,-15,1.5, ,
79.9757,26.7877, ,0.00812081,2.79575,,-15,1.5, ,
80.5494,26.7947, ,-0.183129,2.61156,,-15,1.5, ,
81.1232,26.799, ,-0.374379,2.42455,,-15,1.5, ,
81.697,26.8004, ,-0.565629,2.2347,,-15,1.5, ,
82.2707,26.7989, ,-0.756879,2.04202,,-15,1.5, ,
82.8445,26.7947, ,-0.948129,1.84651,,-15,1.5, ,
83.4182,26.7876, ,-1.13938,1.64816,,-15,1.5, ,
83.992,26.7777, ,-1.33063,1.5,,-15,1.5, ,
84.5657,26.7649, ,-1.52188,1.5,,-15,1.5, ,
85.1395,26.7493, ,-1.71313,1.5,,-15,1.5, ,
85.6795,26.7321, ,-1.89313,1.5,,-15,1.5, ,
86.2195,26.7123, ,-2.07313,1.5,,-15,1.5, ,
86.7595,26.69, ,-2.25313,1.5,,-15,1.5, ,
87.2995,26.6652, ,-2.43313,1.5,,-15,1.5, ,
87.8395,26.6379, ,-2.61313,1.5,,-15,1.5, ,
88.4132,26.6062, ,-2.80438,1.5,,-15,1.5, ,
88.9532,26.5737, ,-2.98438,1.5,,-15,1.5, ,
89.4932,26.5387, ,-3.16438,1.5,,-15,1.5, ,
90.0332,26.5012, ,-3.34438,1.5,,-15,1.5, ,
90.5732,26.4612, ,-3.52438,1.5,,-15,1.5, ,
91.1132,26.4187, ,-3.70438,1.5,,-15,1.5, ,
91.6532,26.3737, ,-3.88438,1.5,,-15,1.5, ,
92.227,26.3231, ,-4.07563,1.5,,-15,1.5, ,
92.8007,26.2697, ,-4.26688,1.5,,-15,1.5, ,
93.3407,26.2169, ,-4.44688,1.5,,-15,1.5, ,
93.8807,26.1615, ,-4.62688,1.5,,-15,1.5, ,
94.4207,26.1036, ,-4.80688,1.5,,-15,1.5, ,
94.9607,26.0433, ,-4.98688,1.5,,-15,1.5, ,
95.5007,25.9804, ,-5.16688,1.5,,-15,1.5, ,
96.0407,25.915, ,-5.34688,1.5,,-15,1.5, ,
96.6145,25.8427, ,-5.53813,1.5,,-15,1.5, ,
97.1883,25.7677, ,-5.72938,1.5,,-15,1.5, ,
97.762,25.6898, ,-5.92063,1.5,,-15,1.5, ,
98.3358,25.609, ,-6.11188,1.5,,-15,1.5, ,
98.9095,25.5255, ,-6.30313,1.5,,-15,1.5, ,
99.4833,25.4391, ,-6.49438,1.5,,-15,1.5, ,
100.057,25.3499, ,-6.68563,1.5,,-15,1.5, ,
100.631,25.2578, ,-6.87688,1.5,,-15,1.5, ,
101.205,25.1629, ,-7.06813,1.5,,-15,1.5, ,
101.778,25.0652, ,-7.25938,1.5,,-15,1.5, ,
